poem_id,poet_name,poem,translation,notes,meaning,poet_name_e,title,title_e
121.0,கணிமேதாவியார்,"ஒருத்தி யான் ஒன்றல பல் பகை என்னை
விருத்தியாக் கொண்டன வேறாப் பொருத்தில்
மடல் அன்றில் மாலை படு வசி ஆம்பல்
கடலன்றிக் காரூர் கறுத்து
","I am just one woman!
I have not just one,
but many enemies
who have made hurting
me their business,
in various unsuitable
ways – the andril bird
on the palmyra frond,
evenings, pouring rain,
āmpal tune of cattle
herders, the ocean and the
moving black clouds.
",இது பருவம் அன்று என்று தோழி கூறிய கூற்றை பொதுவாக ஊரார் பேரில் ஏற்றிக் குறிப்பாக உரைத்தாள் தலைவி.,"ஒருத்தி யான் – I am just one person, ஒன்றல – not just one, பல் பகை – many enemies, என்னை விருத்தியாக் கொண்டன – made their business to cause me sorrow, வேறாப் பொருத்தில் – different and unsuitable ways, மடல் அன்றில் – ibis on the palmyra frond, மாலை – evening times, படு வசி – pouring rain, ஆம்பல் – āmpal tune, கடலன்றி – not just the ocean, காரூர் கறுத்து – moving the clouds that are black",Kani Methaaviyaar,"முல்லை தலைவி தோழியிடம் சொன்னது
","Mullai What the heroine said to her friend
"
122.0,கணிமேதாவியார்,"கானம் தலை செயக் காப்பார் குழல் தோன்ற
ஏனம் இடந்த மணி எதிரே வானம்
நகுவது போல் மின் ஆட நாண் இல் என் ஆவி
உகுவது போலும் உடைந்து
","My friend!  Not dying, my
life without shame drops and
breaks in sorrow,
as the forest flourishes, flute
music of cattle herders appear,
boars root the ground causing
gems to surface, and clouds flash
streaks of lightning that appear
as though the sky is laughing.
",இது பருவம் அன்று என்று தோழி கூறிய கூற்றை பொதுவாக ஊரார் பேரில் ஏற்றிக் குறிப்பாக உரைத்தாள் தலைவி.,"கானம் – woodland, தலை செய – to flourish, காப்பார் குழல் தோன்ற – music of flutes from cattle herders appear, ஏனம் – pigs, இடந்த – rooting the land, மணி – sapphire gems, எதிரே – across, வானம் நகுவது போல் – like clouds/sky laughing, மின் ஆட – lightning flashes, நாண் இல் என் ஆவி – my life without shame, உகுவது போலும் – like dropping, உடைந்து – breaks",Kani Methaaviyaar,"முல்லை தலைவி தோழியிடம் சொன்னது
","Mullai What the heroine said to her friend
"
123.0,கணிமேதாவியார்,"இம்மையால் செய்ததை இம்மையே ஆம் போலும்
உம்மையே ஆமென்பார் ஓரார் காண் நம்மை
எளியர் என நலிந்த ஈர்ங் குழலார் ஏடி
தெளியச் சுடப்பட்டவாறு
","Oh friend!  It appears that the
actions of this birth will be seen
in this birth.
Those who say it will be seen only
in the next birth, do not analyze.
Look!  The flutes of the cool cattle
herders that put us down as
pitiful, had been burned to create
holes.
",குறித்த பருவத்தில் வந்த தலைவனைப் புணர்ந்திருந்த தலைவி முன்பு தன்னை நலிந்த குழலோசை அந்தி மாலைப் பொழுதின்கண் கேட்டதனால் துயர் அடையாதவளாய்த் தோழியிடம் சொல்லியது.,"இம்மையால் – in this birth, செய்ததை – actions (ஐகாரம் சாரியை), இம்மையே ஆம் போலும் – it appears that the effect is in this birth, உம்மையே ஆமென்பார் – they say that the affect can be seen only in the next birth, ஓரார் – they do not analyze, காண் – look, நம்மை எளியர் என நலிந்த – put us down as pitiful, ஈர்ங் குழலார் – the cool flutes of the cattle herders (குழலார் – இழிவு கருதியது), ஏடி – my friend, தெளிய – clearly, சுடப்பட்டவாறு – the way they were burned to create blow holes",Kani Methaaviyaar,"முல்லை தலைவி தோழியிடம் சொன்னது
","Mullai What the heroine said to her friend
"
124.0,கணிமேதாவியார்,"செவ்வழி யாழ்ப் பாண் மகனே சீர் ஆர் தேர் கையினால்
இவ் வகை ஈர்த்து உய்ப்பான் தோன்றா முன் இவ் வழியே
ஆடினான் ஆய் வயலூரன் மற்று எங்கையர் தோள்
கூடினான் பின் பெரிது கூர்ந்து 
","Oh bard adept in playing
sevvali tunes on your yāl!
Before the birth of our son,
now pulling his toy chariot
with his hand as he walks,
the man from the town with
beautiful fields played with
me here.
Now he has gone to younger
women with great desire.
",பாணற்கு வாயில் மறுத்தது.,"செவ்வழி யாழ்ப் பாண் மகனே – oh bard who plays sevvali tune on your yāl, சீர் ஆர் தேர் – splendid chariot (நடை வண்டி), கையினால் – with his hand, இவ் வகை – in this manner, ஈர்த்து உய்ப்பான் – drags as he walks, தோன்றா முன் – before our son was born, இவ் வழியே ஆடினான் – he played with me here, ஆய் வயலூரன் – the man from the town with lovely fields, மற்று எங்கையர் தோள் கூடினான் – then he united with other younger women, பின் – after, பெரிது கூர்ந்து – with great desire",Kani Methaaviyaar,"மருதம் தலைவி பாணனிடம் சொன்னது
","Marutham What the heroine said to the bard
"
125.0,கணிமேதாவியார்,"மாக்கோல் யாழ்ப் பாண் மகனே மண் யானைப் பாகனார்
தூக்கோல் துடியோடு தோன்றா முன் தூக்கோல்
தொடியுடையார் சேரிக்குத் தோன்றுமோ சொல்லாய் 
கடியுடையேன் வாயில் கடந்து
","Oh bard carrying a black staff!
Tell me!  Will he go past our
marital house gate and appear
on the street of women wearing
perfect, pretty bangles,
my husband who was with me
before the birth of our son now
playing with a clay elephant and
beating his thudi drum with
sticks?
",பாணற்கு வாயில் மறுத்தது.,"மாக்கோல் யாழ்ப் பாண் மகனே – oh bard who carries a large/black/pride/special staff, மண் யானைப் பாகனார் – elephant keeper of a clay elephant (her young son), தூக்கோல் துடியோடு – with his thudi drum and drumstick, தோன்றா முன் – before he was born, தூக்கோல் தொடியுடையார் சேரிக்கு – to the street of the women with pure/perfect beautiful bangles, தோன்றுமோ – will he appear, சொல்லாய் – tell me, கடியுடையேன் – married to him, வாயில் கடந்து – go past the door/gate",Kani Methaaviyaar,"மருதம் தலைவி பாணனிடம் சொன்னது
","Marutham What the heroine said to the bard
"
126.0,கணிமேதாவியார்,"விளரி யாழ்ப் பாண்மகனே வேண்டா அழையேல்
முளரி மொழியாது உளரிக் கிளரி நீ
பூங்கண் வயலூரன் புத்தில் புகுவதன் முன்
ஆங்கண் அறிய உரை
","Oh bard who plays vilari
tunes on your lute!
Do not bring unwanted news.
Do not utter words as harsh
as thorns.  Go with gusto and
and tell them clearly, before
the man from the town with
lovely fields enters their houses.
",பாணற்கு வாயில் மறுத்தது.,"விளரி யாழ்ப் பாண்மகனே – oh bard who plays vilari tunes on your yāl, வேண்டா அழையேல் – do not bring unnecessary news, முளரி மொழியாது – do not utter harsh words like thorn bushes or dry bushes, உளரிக் – leave, கிளரி – with gusto, with spirit, நீ – you, பூங்கண் வயலூரன் – man from the town with beautiful fields, புத்தில் புகுவதன் முன் – before he enters their houses (new houses), ஆங்கண் அறிய உரை – tell them clearly for them to know",Kani Methaaviyaar,"மருதம் தலைவி பாணனிடம் சொன்னது
","Marutham What the heroine said to the bard
"
127.0,கணிமேதாவியார்,"மென்கண் கலி வயலூரன் தன் மெய்ம்மையை
எங்கட்கு உரையாது எழுந்து போய் இங்கண்
குலம் காரம் என்று அணுகான் கூடும் கூர்த்து என்றே
அலங்கார நல்லார்க்கு அறை
","Do not tell me truths about
the man from the town with
lush, delicate fields!
Rise up, leave and tell them,
the decorated women he
unites with desire.
He does not touch me, his wife,
like I am bitter medicine.
",பாணற்கு வாயில் மறுத்தது.,"மென்கண் – delicate place, கலி வயலூரன் – the man from the town with lush/abundant fields, தன் மெய்ம்மையை எங்கட்கு உரையாது – not telling about his truths to us, எழுந்து போய் – rise up and go, இங்கண் – here, குலம் – family, wife, காரம் என்று – like harsh/bitter medicine, அணுகான் – does not touch/approach, கூடும் கூர்த்து – unites with desire, என்றே – thus, (ஏகாரம் அசை நிலை), அலங்கார நல்லார்க்கு அறை – tell those decorated women",Kani Methaaviyaar,"மருதம் தலைவி பாணனிடம் சொன்னது
","Marutham What the heroine said to the bard
"
128.0,கணிமேதாவியார்,"செந்தாமரைப் பூ உற நிமிர்ந்த செந்நெல்லின்
பைந்தார்ப் புனல்வாய்ப் பாய்ந்து ஆடுவாள் அம் தார்
வயந்தகம் போல் தோன்றும் வயலூரன் கேண்மை
நயந்தகன்று ஆற்றாமை நன்று
","It is best to move away from
his friendship.
I live in sorrow caused by the
man from the town with fields,
who acts in accordance with
the mind of the woman wearing
a lovely garland, who leaps and
plays in the streams where lifted,
fresh clusters of paddy grain touch
the nearby red lotus blossoms.
",தலைவி தனக்குள்ளே சொன்னது.,"செந்தாமரைப் பூ – red lotus blossoms, உற – touching, நிமிர்ந்த செந்நெல்லின் – of the lifted fine paddy, பைந்தார் – fresh clusters, புனல்வாய்ப் பாய்ந்து ஆடுவாள் – she plays in the stream, அம் தார் – beautiful garland, வயந்து – attracted, அகம் போல் – like her mind, தோன்றும் வயலூரன் – the man from the town with fields, கேண்மை – friendship, நயந்து – desiring, அகன்று – move away, ஆற்றாமை நன்று – it is best to stay with sorrow, it is best not to be comforted",Kani Methaaviyaar,"மருதம் தலைவி சொன்னது
","Marutham What the heroine said
"
129.0,கணிமேதாவியார்,"வாடாத தாமரை மேல் செந்நெற் கதிர் வணக்கம்
ஆடா அரங்கினுள் ஆடுவாள் ஈடாய
புல் அகம் ஏய்க்கும் புகழ் வயல் ஊரன் தன்
நல் அகம் சேராமை நன்று
","It is best not to embrace
the fine chest of the man
from the town with famed
fields,
who embraces the lovely
chest of the woman who
plays in a stream where
clusters of fine paddy
bow to an unfaded lotus
blossom.
",தலைவி தனக்குள்ளே சொன்னது.,"வாடாத தாமரை மேல் – on lotus that does not fade, செந்நெற் கதிர் – clusters of fine/red paddy, வணக்கம் – bend, ஆடா அரங்கினுள் ஆடுவாள் – plays in the stream – where there are no dances, ஈடாய – best, புல் அகம் – chest that is embraced, ஏய்க்கும் – embracing, fitting, புகழ் வயல் ஊரன் – the man from the town with famous fields, தன் நல் அகம் சேராமை நன்று – it is best not to embrace his fine chest",Kani Methaaviyaar,"மருதம் தலைவி சொன்னது
","Marutham What the heroine said
"
130.0,கணிமேதாவியார்,"இசையுரைக்கும் என் செய்திர நின்றவரை
வசையுரைப்பச் சால வழுத்தீர் பசை பொறை
மெய்ம் மருட்டு ஒல்லா மிகு புனல் ஊரன் தன்
பொய்ம் மருட்டுப் பெற்ற பொழுது
","What he does to me,
uttering lies without
kindness,
reveals the truth about
the man from the town
with abundant waters.
Do not praise him
greatly.
",வாயில் வேண்டிச் சென்றவர்களுக்குத் தலைவி வாயில் மறுத்தது,"இசையுரைக்கும் – they utter his fame, என் செய்திர – what he does to me, நின்றவரை – one who stood, வசை உரைப்ப – uttering ill words, சால வழுத்தீர் – do not worship him, do not praise him too much, பசை – love, பொறை – undertaken, மெய்ம் மருட்டு – truth, ஒல்லா – not having, மிகு புனல் ஊரன் – the man from the town with abundant waters, தன் பொய்ம் மருட்டுப் – his lies, பெற்ற பொழுது – on hearing",Kani Methaaviyaar,"மருதம் தலைவி வாயில் வேண்டிச் சென்றாரிடம் சொன்னது
","Marutham What the heroine said to the hero’s retinue
"
131.0,கணிமேதாவியார்,"மடங்கு இறவு போலும் யாழ்ப் பண்பிலாப் பாண
தொடங்கு உறவு சொல் துணிக்க வேண்டா முடங்கு இறவு
பூட்டுற்ற வில் ஏய்க்கும் பூம் பொய்கை ஊரன் பொய்
கேட்டுற்ற கீழ் நாள் கிளர்ந்து
","Oh bard with no character
playing a yāl that looks like
a bent shrimp,
Do not praise our past and tell
how our relationship started,
listening to lies he utters,
the man from the town with
ponds with flowers and shrimp
looking like strung bows.
",பாணற்கு வாயில் மறுத்தது.,"மடங்கு இறவு போலும் யாழ் – yāl looking like bent shrimp, பண்பிலாப் பாண – oh bard with no character, தொடங்கு உறவு சொல் துணிக்க வேண்டா – do not talk about how our relationship started, முடங்கு இறவு – curved shrimp, பூட்டுற்ற – tied, வில் ஏய்க்கும் – like a bow, பூம் பொய்கை ஊரன் – the man from the town with ponds with flowers, பொய் கேட்டுற்ற – listening to his lies, கீழ் நாள் – past days, கிளர்ந்து – praising",Kani Methaaviyaar,"மருதம் தலைவி பாணனிடம் சொன்னது
","Marutham What the heroine said to the bard
"
132.0,கணிமேதாவியார்,"எங்கையர் இல் உள்ளானே பாண நீ பிறர்
மங்கையர் இல் என்று மயங்கினாய் மங்கையர் இல்
என்னாது இறவாது இவணின் இகந்து ஏகல்
பின்னார் இல் அந்தி முடிவு
","Oh bard!  He is in the house
of concubines!
You have come into my house
confused, thinking it is the
house of his women.
Leave from here, not exceeding
your limit and go to the houses
of his women at this twilight time
when he celebrates his union with
them.
",பாணற்கு வாயில் மறுத்தது.,"எங்கையரில் உள்ளானே பாண – he is in the houses of younger concubines oh bard, நீ பிறர் மங்கையர் இல் என்று மயங்கினாய் – you have come here confused thinking that this is the house of other women, மங்கையர் இல் என்னாது – not considering my house as the houses of other women, இறவாது – instead of exceeding your limit, இவணின் இகந்து – leave from here, ஏகல் – go, பின்னார் இல் – houses of other women who came after me, concubines, அந்தி – twilight, முடிவு – end of the day when he unites with them",Kani Methaaviyaar,"மருதம் தலைவி பாணனிடம் சொன்னது
","Marutham What the heroine said to the bard
"
133.0,கணிமேதாவியார்,"பாலை யாழ்ப் பாண் மகனே பண்டு நின் நாயகற்கு
மாலை யாழ் ஓதி வருடாயோ காலை யாழ்
செய்யும் இடமறியாய் சேந்தா நின் பொய்ம்மொழிக்கு
நையும் இடமறிந்து நாடு
","Oh bard adept in singing in pālai
melody!
Have you not played your yāl in
the evenings for your lord?
Unable to play yāl in the morning,
go where they are moved by your
strong lies.
",பாணற்கு வாயில் மறுத்தது.,"பாலை யாழ்ப் பாண் மகனே – oh bard who sings in pālai tune, பண்டு – in the past, நின் நாயகற்கு – f0r your lord, மாலை யாழ் ஓதி வருடாயோ – have you not played your yāl in the evening, காலை யாழ் செய்யும் இடமறியாய் – unable to play the morning yāl, சேந்தா- unfading, நின் பொய்ம்மொழிக்கு – your lies, நையும் – weakening (the mind), இடமறிந்து நாடு – know the place and then go",Kani Methaaviyaar,"மருதம் தலைவி பாணனிடம் சொன்னது
","Marutham What the heroine said to the bard
"
134.0,கணிமேதாவியார்,"கிழமை பெரியோர்க்குக் கேடு இன்மை கொல்லோ
பழமை பயன் நோக்கிக் கொல்லோ கிழமை
குடி நாய்கர் தாம் பல பெற்றாரின் கேளா
அடியேன் பெற்ற அருள்
","Is it because of their good nature
that the wise treat everyone as
being close to them?
Is it because they consider the
benefits of the past?
Like the citizens with rights who
have obtained good leaders,
I, the humble one, has received
her graces.
",பல வாயில்களை மறுத்த தலைவி தனக்கு வாயில் நேர்ந்தமையினைத் தோழிக்கு விறலி கூறியது.,"கிழமை – close relatives, பெரியோர்க்கு – the wise, கேடு இன்மை கொல்லோ – is it because of this not-bad nature (good nature) (கொல் – அசைநிலை, ஓ – வினா), பழமை – olden, பயன் நோக்கிக் கொல்லோ – is it because they consider the benefits, கிழமை – with rights, குடி – community, நாய்கர் – leaders, தாம் பல பெற்றாரின் – like those who have those traits (தாம் – அசைநிலை, இன் – ஐந்தாம் வேற்றுமை உருபு, ஒப்புப் பொருளில் வந்தது), கேளா – like relatives, அடியேன் பெற்ற அருள் – the grace that I, the humble person obtained",Kani Methaaviyaar,"மருதம் விறலி தோழியிடம் சொன்னது
","Marutham What the female dancer said to the heroine’s friend
"
135.0,கணிமேதாவியார்,"என் கேட்டி ஏழாய் இரு நிலத்தும் வானத்தும்
முன் கேட்டும் கண்டும் முடிவறியேன் பின் கேட்டு
அணி இகவா நிற்க அவன் அணங்கு மாதர்
பணி இகவான் சாலப் பணிந்து
","Listen to me, my friend!
I have not seen or heard
anything like this before
in the vast land and in the
sky.
He listens to his deity-like,
pretty wife, humbles himself
greatly and serves her,
his chest jewels swaying.
","குறுந்தொகை 8 – கழனி மாஅத்து விளைந்து உகு தீம் பழம் பழன வாளை கதூஉம் ஊரன், எம் இல் பெருமொழி கூறித், தம் இல் கையும் காலும் தூக்கத் தூக்கும் ஆடிப் பாவை போல மேவன செய்யும் தன் புதல்வன் தாய்க்கே.","என் கேட்டி ஏழாய் – listen my friend to what I say (கேட்டி – முன்னிலை ஏவல் ஒருமை வினைமுற்று), இரு நிலத்தும் – in the vast land, வானத்தும் – and in the sky, முன் கேட்டும் கண்டும் முடிவறியேன் – I have not heard or seen before, பின் – behind, கேட்டு – listening to her, அணி இகவா நிற்க – his (chest) jewels swaying, அவன் – he, அணங்கு மாதர் – deity-like beautiful woman, பணி இகவான் – he does chores, சாலப் பணிந்து – very humble",Kani Methaaviyaar,"மருதம் பரத்தை தன் தோழியிடம் சொன்னது
","Marutham What the concubine said to her friend
"
136.0,கணிமேதாவியார்,"எங்கை இயல்பின் எழுவல் யாழ்ப் பாண் மகனே
தங்கையும் வாயும் அறியாமல் இங்கண்
உளர உளர உவன் ஓடிச் சால
வளர வளர்ந்த வகை
","Oh bard who plays a yāl!
My son who runs around
moving his hands, and
prattling with innocence,
has grown up with joy like
that my husband has for
his young concubine.
",பாணற்கு வாயில் மறுத்தது.,"எங்கை – younger concubine, இயல்பின் – nature, எழுவல் – elated (தன்மை ஒருமை வினைமுற்று), யாழ்ப் பாண் மகனே – oh bard who plays a yāl, தன் கையும் – his hands, வாயும் – with his mouth, அறியாமல் – innocently, இங்கண் – here, உளர உளர – prattling and prattling (அடுக்குத்தொடர்), உவன் – my son there, ஓடி – running, சால வளர – grew up a lot, வளர்ந்த வகை – the way he grew up",Kani Methaaviyaar,"மருதம் தலைவி பாணனிடம் சொன்னது
","Marutham What the heroine said to the bard
"
137.0,கணிமேதாவியார்,"கருங்கோட்டுச் செங்கண் எருமை கழனி
இருங்கோட்டு மென் கரும்பு சாடி அருங்கோட்டால்
ஆம்பல் மயக்கி அணி வளை ஆர்ந்து அழகாத்
தாம்பல் அசையின வாய் தாழ்ந்து
","In a field, a male buffalo with black
horns and red eyes attacks
black-stemmed sugarcane stalks,
ruins white waterlily flowers with
its precious horns, eats beautiful
blue waterlily blossoms and chew
them beautifully with its teeth,
lowering its mouth.
",தலைவனின் பரத்தமைபற்றி தலைவி தோழியிடம் கூறுவது.,"கருங்கோட்டுச் செங்கண் எருமை – buffalo with black horns and red eyes, கழனி – field, இருங்கோட்டு மென் கரும்பு – black-stemmed delicate sugarcane stalks, சாடி – attacking, அருங்கோட்டால் – with its precious horns, ஆம்பல் மயக்கி – messed up white waterlilies, அணி – beautiful, வளை – blue waterlilies (வளை – குவளை, முதற்குறை), ஆர்ந்து – ate, அழகாத் தாம் பல் அசையின – beautifully chewed, வாய் – mouth, தாழ்ந்து – lowered",Kani Methaaviyaar,"மருதம் தலைவி தோழியிடம் சொன்னது
","Marutham What the heroine said to her friend
"
138.0,கணிமேதாவியார்,"கன்றுள்ளிச் சோர்ந்த பால் கால் ஒற்றித் தாமரைப் பூ
வன்றுள்ளி அன்னத்தை ஆர்த்துவான் சென்றுள்ளி
வந்து ஐ ஆ என்னும் வகையிற்றே மற்று இவன்
தந்தையார் தம் ஊர்த் தகை
","The nature of my son’s father’s
town is that milk secreted by
female buffaloes, thinking of their
calves,
appears like the big white spots on
on the lotus blossoms,
And those who go along the canal
to eat geese see the beauty of the
blossoms and say, ‘ai’ and ‘āh’.
",மைந்தனையும் தலைவனையும் புகழ்ந்தது.,"கன்று உள்ளி – thinking about their calves, சோர்ந்த பால் – the milk secreted of buffaloes, கால் ஒற்றி – going along the canal, தாமரைப் பூ – lotus flowers, வன்றுள்ளி (வல் துளி) – big drops of water, big white spots, அன்னத்தை ஆர்த்துவான் சென்று – going to eat geese, உள்ளி வந்து – thinking and coming, ஐ ஆ என்னும் வகையிற்றே – special raising sounds ‘ai’ and ‘āh’ (வகையிற்றே – ஏகாரம் அசைநிலை), மற்று இவன் தந்தையார் – his father, son’s father (மற்று – அசைநிலை), தம் ஊர்த் தகை – his town’s nature/esteem",Kani Methaaviyaar,"மருதம் தலைவி தோழியிடம் சொன்னது
","Marutham What the heroine said to her friend
"
139.0,கணிமேதாவியார்,"மருதோடு காஞ்சி அமர்ந்து உயர்ந்த நீழல்
எருதோடு உழல்கின்றார் ஓதை குருகோடு
தாராத்தோறு ஆய்ந்து எடுப்பும் தண்ணம் கழனித்தே
ஊராத் தேரான் தந்தை ஊர்
","In the town with cool, lovely
fields, belonging to the father,
of my son with a toy chariot,
the sounds of those who work
with bulls in the shade of tall
marutham and kanji trees are
heard, mixed with the calls
of herons and ducks.
",மைந்தனையும் தலைவனையும் புகழ்ந்தது.,"மருதோடு காஞ்சி – marutham (terminalia arjuna) trees and kānji (thespesia populnea, portia) trees, அமர்ந்து உயர்ந்த – rooted and tall, நீழல் – shade, எருதோடு உழல்கின்றார் ஓதை – sounds of those who work with their bulls, குருகோடு தாராத்தோறு – along with those of herons and ducks, ஆய்ந்து எடுப்பும் – mixed and raised together, தண் அம் கழனித்தே – in the cool lovely fields, ஊராத் தேரான் – the man whose chariot is unable to ride on, my son with a toy chariot, தந்தை ஊர் – the town of his father",Kani Methaaviyaar,"மருதம் தலைவி தோழியிடம் சொன்னது
","Marutham What the heroine said to her friend
"
140.0,கணிமேதாவியார்,"மண்ணார் குலை வாழை உள் தொடுத்த தேன் நமதென்று
உண்ணாப் பூந் தாமரைப் பூவுள்ளும் கண்ணார்
வயலூரன் வண்ணம் அறிந்து தொடுப்பாள்
மயல் ஊரரவர் மகள்
","Oh friend!  the daughter of the
town’s leader who drinks the
nectar in bananas with clusters
of fruits that touch the ground,
thinking they are his,
weaves a garland knowing the
nature of her husband who she
looks at with joy,
who she also sees in lovely lotus
blossoms.
","மன்றல் மனைவரு செவிலிக்குத் தோழி அன்புற உணர்த்தல்.  மன்றல் மனை – திருமண இல்லம், marital house.","மண் ஆர் குலை வாழை – banana clusters touching the ground, உள் தொடுத்த தேன் – the honey in them, நமதென்று – thinking ‘it is ours’, உண்ணா – drank, பூந்தாமரைப் பூவுள்ளும் with beautiful lotus blossoms, கண்ணார் – eyes filled, வயலூரன் – the man from the town with fields, வண்ணம் அறிந்து – knowing the nature, தொடுப்பாள் – weaves, மயல் – bewilder, rejoice, ஊரரவர் மகள் – the daughter of a leader in town",Kani Methaaviyaar,"மருதம் தோழி செவிலியிடம் சொன்னது
","Marutham What the heroine’s friend said to the foster mother
"
141.0,கணிமேதாவியார்,"அணிக் குரல் மேல் நல்லாரோடு ஆடினேன் என்ன
மணிக் குரல் மேல் மாதராள் ஊடி மணிச் சிரல்
பாட்டை இருந்து அயரும் பாய் நீர்க் கழனித்தே
யாட்டை இருந்து உறையும் ஊர்
","The town of the pretty
woman with a beautiful
voice,
has fields with flowing
water,
where kingfishers sing.
",ஊடி நின்ற தலைவியின் நிலையைத் தலைவன் பாணற்கு உரைத்தது.,"அணிக் குரல் மேல் நல்லாரோடு – women with beautiful voices, ஆடினேன் என்ன – thinking that I played with them, மணிக் குரல் – beautiful voice, bell-like voice, மேல் – splendid, மாதராள் – the pretty woman, ஊடி – sulking, மணிச் சிரல் பாட்டை – the songs of the kingfishers, இருந்து அயரும் – sings, performs, பாய் நீர் – flowing waters, leaping waters, கழனித்தே – with fields (ஏகாரம் அசை நிலை), யாட்டை – for a year, இருந்து – containing (in her mind), உறையும் – resides, ஊர் – town",Kani Methaaviyaar,"மருதம் தலைவன் பாணனிடம் சொன்னது
","Marutham What the hero said to the bard
"
142.0,கணிமேதாவியார்,"தண்கயத்துத் தாமரை நீள் சேவலைத் தாழ் பெடை
புண்கயத்துள்ளும் வயலூர வண் கயம்
போலும் நின் மார்பு புளி வேட்கைத்து ஒன்று இவள்
மாலும் மாறா நோய் மருந்து
","Oh man from the town with fields,
where a female goose, submissive
to her gander in a cool pond with
lotus blossoms, ponders!
Your chest, like a large pond, is
medicine for her stubborn disease,
the woman who united with you,
whose desire for you is like craving
for tamarind.
",தலைவனைத் தோழி புகழ்தல்.,"தண்கயத்துத் தாமரை – lotus flowers in a cool pond, நீள் சேவலை – big male goose, தாழ் பெடை – subservient female, புண் (புள்) – bird (புண்கயம் – புட்கயம் எனற்பாலது எதுகை நோக்கி புண்கயம் என மெலிந்து நின்றது), கயத்து உள்ளும் – thinks while in the pond, வயலூர – oh man from the town from fields, வண் கயம் போலும் – like a large pond, நின் மார்பு – your chest, புளி வேட்கைத்து – like how tamarind is loved, ஒன்று இவள் – her uniting, மாலும் – confusing, bewildering, மாறா – unchanged, does not go away, நோய் மருந்து – is medicine for her disease",Kani Methaaviyaar,"மருதம் தோழி தலைவனிடம் சொன்னது
","Marutham What the heroine’s friend said to the hero
"
143.0,கணிமேதாவியார்,"நல் வயல் ஊரன் நறுஞ்சாந்து அணி அகலம்
புல்லிப் புடைபெயரா மாத்திரைக் கண் புல்லியார்
கூட்டு முதல் உறையும் கோழி துயிலெடுப்ப
பாட்டு முரலுமாம் பண்
","When my friend was in the
embraces of the man with his
chest decorated with fragrant
sandal paste, who hails from
the town with fine fields,
a rooster living on the grain
silo crowed, waking them up
from sleep, and bees sang songs.
",மன்றல் மனைவரு செவிலிக்குத் தோழி அன்புற உணர்த்தல்.,"நல் வயல் ஊரன் – the man from the town with fine fields, நறுஞ்சாந்து – fragrant sandal, அணி அகலம் – decorated chest, புல்லிப் புடைபெயரா – embracing and not leaving, மாத்திரைக் கண் – at that time, புல்லியார் – nearby, கூட்டு முதல் – on the rice bins, rice silos, உறையும் கோழி – a rooster that lives there crows, துயிலெடுப்ப – wakes up from sleep, பாட்டு முரலுமாம் பண் – and bees sing music",Kani Methaaviyaar,"மருதம் தோழி செவிலியிடம் சொன்னது
","Marutham What the heroine’s friend said to the foster mother
"
144.0,கணிமேதாவியார்,"அரத்தம் உடீஇ அணி பழுப்பப் பூசிச்
சிரத்தையால் செங்கழுநீர் சூடிப் பரத்தை
நினை நோக்கிக் கூறினும் நீ மொழியல் என்று
மனை நோக்கி மாண விடும்
","Your wife has sent her friend
donning red clothing,
decorated with red paste, and
wearing red waterlilies,
instructing her to not talk back
if your concubine looks at her
and utters angry words.
",செவ்வணி அணிந்த தோழி ஒருத்தியைத் தலைவி அனுப்பியதுபற்றித் தலைவனிடம் அவனுடைய தோழர்கள் சொல்லியது.,"அரத்தம் உடீஇ – wearing red clothes (உடீஇ – சொல்லிசை அளபெடை), அணி – worn, பழுப்ப – changing, பூசி – smeared (red paste), சிரத்தையால் – with care, செங்கழுநீர் சூடி – wearing red waterlilies, பரத்தை – concubine, நினை நோக்கி – looking at you, கூறினும் – and even if she utters (angry words), நீ மொழியல் – you should not talk, என்று மனை நோக்கி – toward her house, looking at her house, மாண – splendidly, விடும் – has sent (a message – தூது)",Kani Methaaviyaar,"மருதம் தோழர்கள் தலைவனிடம் சொன்னது
","Marutham What his friends said to the hero
"
145.0,கணிமேதாவியார்,"பாட்டு அரவம் பண் அரவம் பணியாத
கோட்டு அரவம் இன்னிவை தாங்குழுமக் கோட்டு அரவம்
மந்திரம் கொண்டோங்கல் என்ன மகச்சுமந்து
இந்திரன் போல் வந்தான் இடத்து
","When the sounds of songs,
melodies and flutes were
heard together, he came to
her for his son, like Inthiran,
with the splendor of Manthiram
Mountain that rose from the milk
ocean using Vāsuki, the snake
with fangs, as a rope.
",not available,"பாட்டு அரவம் – song sounds, பண் அரவம் – sounds of melodies, பணியாத – unbending, கோட்டு அரவம் – sounds of flutes, இன்னிவை தாங்குழும – these sounding together (இன்னிவை – இன்ன இவை), கோட்டு அரவம் – snake with fangs, Vasuki, மந்திரம் – Manthiram Mountain (in the milk ocean), கொண்டோங்கல் என்ன – like the splendor it achieved (என்ன – உவம உருபு), மகச்சுமந்து – for his son, இந்திரன் போல் வந்தான் – came like Inthiran, இடத்து – on the left side or to the place",Kani Methaaviyaar,"மருதம் தோழி சொன்னது
","Marutham What the heroine’s friend said
"
